#oID	individual	descriptor	value
9024	31	SWEET	0
10722	31	SWEET	98
11124	31	SWEET	NaN
11419	31	SWEET	0
12206	31	SWEET	NaN
12348	31	SWEET	NaN
12748	31	SWEET	0
13187	31	SWEET	100
13204	31	SWEET	0
13216	31	SWEET	NaN
13436	31	SWEET	0
14328	31	SWEET	0
15606	31	SWEET	100
22386	31	SWEET	0
24020	31	SWEET	100
24473	31	SWEET	0
31210	31	SWEET	100
31266	31	SWEET	100
33032	31	SWEET	0
61024	31	SWEET	NaN
61151	31	SWEET	0
61155	31	SWEET	0
61177	31	SWEET	0
61252	31	SWEET	0
61771	31	SWEET	0
62572	31	SWEET	100
520108	31	SWEET	0
638024	31	SWEET	0
641256	31	SWEET	10
778574	31	SWEET	0
1549778	31	SWEET	NaN
1550470	31	SWEET	0
5352539	31	SWEET	0
5355850	31	SWEET	NaN
5363233	31	SWEET	0
5367698	31	SWEET	NaN
6114390	31	SWEET	0
16220109	31	SWEET	0
243	31	FRUIT	NaN
454	31	FRUIT	0
679	31	FRUIT	0
1030	31	FRUIT	NaN
1060	31	FRUIT	0
2682	31	FRUIT	0
6137	31	FRUIT	0
6386	31	FRUIT	0
6826	31	FRUIT	0
6989	31	FRUIT	0
7047	31	FRUIT	0
7409	31	FRUIT	100
7601	31	FRUIT	NaN
7632	31	FRUIT	NaN
7792	31	FRUIT	0
7820	31	FRUIT	NaN
7826	31	FRUIT	0
8038	31	FRUIT	0
8048	31	FRUIT	0
8051	31	FRUIT	100
8078	31	FRUIT	0
8137	31	FRUIT	100
8159	31	FRUIT	0
8163	31	FRUIT	0
8175	31	FRUIT	0
8180	31	FRUIT	0
8205	31	FRUIT	NaN
8294	31	FRUIT	0
8452	31	FRUIT	0
8467	31	FRUIT	0
8615	31	FRUIT	100
9024	31	FRUIT	0
10722	31	FRUIT	0
11124	31	FRUIT	NaN
11419	31	FRUIT	0
12206	31	FRUIT	NaN
12348	31	FRUIT	NaN
12748	31	FRUIT	0
13187	31	FRUIT	100
13204	31	FRUIT	0
13216	31	FRUIT	NaN
13436	31	FRUIT	0
14328	31	FRUIT	0
15606	31	FRUIT	100
22386	31	FRUIT	0
24020	31	FRUIT	100
24473	31	FRUIT	0
31210	31	FRUIT	0
31266	31	FRUIT	100
33032	31	FRUIT	0
61024	31	FRUIT	NaN
61151	31	FRUIT	0
61155	31	FRUIT	0
61177	31	FRUIT	0
61252	31	FRUIT	0
61771	31	FRUIT	0
62572	31	FRUIT	0
520108	31	FRUIT	0
638024	31	FRUIT	0
641256	31	FRUIT	0
778574	31	FRUIT	0
1549778	31	FRUIT	NaN
1550470	31	FRUIT	0
5352539	31	FRUIT	0
5355850	31	FRUIT	NaN
5363233	31	FRUIT	0
5367698	31	FRUIT	NaN
6114390	31	FRUIT	0
16220109	31	FRUIT	34
243	31	FISH	NaN
454	31	FISH	0
679	31	FISH	0
1030	31	FISH	NaN
1060	31	FISH	0
2682	31	FISH	0
6137	31	FISH	0
6386	31	FISH	0
6826	31	FISH	0
6989	31	FISH	0
7047	31	FISH	0
7409	31	FISH	0
7601	31	FISH	NaN
7632	31	FISH	NaN
7792	31	FISH	0
7820	31	FISH	NaN
7826	31	FISH	0
8038	31	FISH	0
8048	31	FISH	0
8051	31	FISH	0
8078	31	FISH	0
8137	31	FISH	0
8159	31	FISH	0
8163	31	FISH	0
8175	31	FISH	0
8180	31	FISH	0
8205	31	FISH	NaN
8294	31	FISH	0
8452	31	FISH	0
8467	31	FISH	0
8615	31	FISH	0
9024	31	FISH	0
10722	31	FISH	0
11124	31	FISH	NaN
11419	31	FISH	0
12206	31	FISH	NaN
12348	31	FISH	NaN
12748	31	FISH	0
13187	31	FISH	0
13204	31	FISH	0
13216	31	FISH	NaN
13436	31	FISH	0
14328	31	FISH	0
15606	31	FISH	0
22386	31	FISH	0
24020	31	FISH	0
24473	31	FISH	0
31210	31	FISH	0
31266	31	FISH	0
33032	31	FISH	0
61024	31	FISH	NaN
61151	31	FISH	0
61155	31	FISH	0
61177	31	FISH	0
61252	31	FISH	0
61771	31	FISH	0
62572	31	FISH	0
520108	31	FISH	0
638024	31	FISH	0
641256	31	FISH	0
778574	31	FISH	0
1549778	31	FISH	NaN
1550470	31	FISH	0
5352539	31	FISH	0
5355850	31	FISH	NaN
5363233	31	FISH	0
5367698	31	FISH	NaN
6114390	31	FISH	0
16220109	31	FISH	0
243	31	GARLIC	NaN
454	31	GARLIC	0
679	31	GARLIC	0
1030	31	GARLIC	NaN
1060	31	GARLIC	0
2682	31	GARLIC	0
6137	31	GARLIC	0
6386	31	GARLIC	0
6826	31	GARLIC	0
6989	31	GARLIC	0
7047	31	GARLIC	0
7409	31	GARLIC	0
7601	31	GARLIC	NaN
7632	31	GARLIC	NaN
7792	31	GARLIC	0
7820	31	GARLIC	NaN
7826	31	GARLIC	0
8038	31	GARLIC	0
8048	31	GARLIC	0
8051	31	GARLIC	0
8078	31	GARLIC	0
8137	31	GARLIC	0
8159	31	GARLIC	0
8163	31	GARLIC	0
8175	31	GARLIC	0
8180	31	GARLIC	0
8205	31	GARLIC	NaN
8294	31	GARLIC	0
8452	31	GARLIC	0
8467	31	GARLIC	0
8615	31	GARLIC	0
9024	31	GARLIC	0
10722	31	GARLIC	0
11124	31	GARLIC	NaN
11419	31	GARLIC	0
12206	31	GARLIC	NaN
12348	31	GARLIC	NaN
12748	31	GARLIC	0
13187	31	GARLIC	0
13204	31	GARLIC	0
13216	31	GARLIC	NaN
13436	31	GARLIC	0
14328	31	GARLIC	0
15606	31	GARLIC	0
22386	31	GARLIC	0
24020	31	GARLIC	0
24473	31	GARLIC	0
31210	31	GARLIC	0
31266	31	GARLIC	0
33032	31	GARLIC	0
61024	31	GARLIC	NaN
61151	31	GARLIC	0
61155	31	GARLIC	0
61177	31	GARLIC	65
61252	31	GARLIC	100
61771	31	GARLIC	0
62572	31	GARLIC	0
520108	31	GARLIC	0
638024	31	GARLIC	0
641256	31	GARLIC	0
778574	31	GARLIC	0
1549778	31	GARLIC	NaN
1550470	31	GARLIC	0
5352539	31	GARLIC	0
5355850	31	GARLIC	NaN
5363233	31	GARLIC	0
5367698	31	GARLIC	NaN
6114390	31	GARLIC	0
16220109	31	GARLIC	0
243	31	SPICES	NaN
454	31	SPICES	0
679	31	SPICES	0
1030	31	SPICES	NaN
1060	31	SPICES	0
2682	31	SPICES	0
6137	31	SPICES	0
6386	31	SPICES	0
6826	31	SPICES	0
6989	31	SPICES	100
7047	31	SPICES	0
7409	31	SPICES	0
7601	31	SPICES	NaN
7632	31	SPICES	NaN
7792	31	SPICES	0
7820	31	SPICES	NaN
7826	31	SPICES	0
8038	31	SPICES	0
8048	31	SPICES	0
8051	31	SPICES	0
8078	31	SPICES	0
8137	31	SPICES	0
8159	31	SPICES	0
8163	31	SPICES	0
8175	31	SPICES	0
8180	31	SPICES	0
8205	31	SPICES	NaN
8294	31	SPICES	0
8452	31	SPICES	0
8467	31	SPICES	100
8615	31	SPICES	0
9024	31	SPICES	0
10722	31	SPICES	98
11124	31	SPICES	NaN
11419	31	SPICES	0
12206	31	SPICES	NaN
12348	31	SPICES	NaN
12748	31	SPICES	0
13187	31	SPICES	0
13204	31	SPICES	0
13216	31	SPICES	NaN
13436	31	SPICES	0
14328	31	SPICES	0
15606	31	SPICES	0
22386	31	SPICES	100
24020	31	SPICES	0
24473	31	SPICES	0
31210	31	SPICES	60
31266	31	SPICES	0
33032	31	SPICES	46
61024	31	SPICES	NaN
61151	31	SPICES	0
61155	31	SPICES	0
61177	31	SPICES	0
61252	31	SPICES	0
61771	31	SPICES	0
62572	31	SPICES	100
520108	31	SPICES	0
638024	31	SPICES	0
641256	31	SPICES	23
778574	31	SPICES	0
1549778	31	SPICES	NaN
1550470	31	SPICES	0
5352539	31	SPICES	0
5355850	31	SPICES	NaN
5363233	31	SPICES	0
5367698	31	SPICES	NaN
6114390	31	SPICES	0
16220109	31	SPICES	0
243	31	COLD	NaN
454	31	COLD	0
679	31	COLD	0
1030	31	COLD	NaN
1060	31	COLD	0
2682	31	COLD	0
6137	31	COLD	0
6386	31	COLD	0
6826	31	COLD	0
6989	31	COLD	0
7047	31	COLD	0
7409	31	COLD	0
7601	31	COLD	NaN
7632	31	COLD	NaN
7792	31	COLD	0
7820	31	COLD	NaN
7826	31	COLD	0
8038	31	COLD	81
8048	31	COLD	0
8051	31	COLD	0
8078	31	COLD	0
8137	31	COLD	0
8159	31	COLD	0
8163	31	COLD	0
8175	31	COLD	0
8180	31	COLD	0
8205	31	COLD	NaN
8294	31	COLD	0
8452	31	COLD	0
8467	31	COLD	0
8615	31	COLD	0
9024	31	COLD	0
10722	31	COLD	0
11124	31	COLD	NaN
11419	31	COLD	0
12206	31	COLD	NaN
12348	31	COLD	NaN
12748	31	COLD	0
13187	31	COLD	0
13204	31	COLD	0
13216	31	COLD	NaN
13436	31	COLD	0
14328	31	COLD	0
15606	31	COLD	0
22386	31	COLD	0
24020	31	COLD	0
24473	31	COLD	0
31210	31	COLD	0
31266	31	COLD	0
33032	31	COLD	0
61024	31	COLD	NaN
61151	31	COLD	0
61155	31	COLD	0
61177	31	COLD	0
61252	31	COLD	0
61771	31	COLD	0
62572	31	COLD	0
520108	31	COLD	0
638024	31	COLD	0
641256	31	COLD	0
778574	31	COLD	0
1549778	31	COLD	NaN
1550470	31	COLD	67
5352539	31	COLD	0
5355850	31	COLD	NaN
5363233	31	COLD	0
5367698	31	COLD	NaN
6114390	31	COLD	0
16220109	31	COLD	0
243	31	SOUR	NaN
454	31	SOUR	0
679	31	SOUR	27
1030	31	SOUR	NaN
1060	31	SOUR	0
2682	31	SOUR	0
6137	31	SOUR	0
6386	31	SOUR	0
6826	31	SOUR	0
6989	31	SOUR	0
7047	31	SOUR	0
7409	31	SOUR	0
7601	31	SOUR	NaN
7632	31	SOUR	NaN
7792	31	SOUR	0
7820	31	SOUR	NaN
7826	31	SOUR	0
8038	31	SOUR	0
8048	31	SOUR	44
8051	31	SOUR	0
8078	31	SOUR	0
8137	31	SOUR	0
8159	31	SOUR	0
8163	31	SOUR	0
8175	31	SOUR	0
8180	31	SOUR	0
8205	31	SOUR	NaN
8294	31	SOUR	54
8452	31	SOUR	0
8467	31	SOUR	0
8615	31	SOUR	0
9024	31	SOUR	0
10722	31	SOUR	0
11124	31	SOUR	NaN
11419	31	SOUR	0
12206	31	SOUR	NaN
12348	31	SOUR	NaN
12748	31	SOUR	0
13187	31	SOUR	0
13204	31	SOUR	0
13216	31	SOUR	NaN
13436	31	SOUR	0
14328	31	SOUR	0
15606	31	SOUR	0
22386	31	SOUR	0
24020	31	SOUR	0
24473	31	SOUR	0
31210	31	SOUR	0
31266	31	SOUR	0
33032	31	SOUR	0
61024	31	SOUR	NaN
61151	31	SOUR	0
61155	31	SOUR	0
61177	31	SOUR	0
61252	31	SOUR	0
61771	31	SOUR	0
62572	31	SOUR	0
520108	31	SOUR	0
638024	31	SOUR	0
641256	31	SOUR	0
778574	31	SOUR	0
1549778	31	SOUR	NaN
1550470	31	SOUR	0
5352539	31	SOUR	0
5355850	31	SOUR	NaN
5363233	31	SOUR	0
5367698	31	SOUR	NaN
6114390	31	SOUR	0
16220109	31	SOUR	0
243	31	BURNT	NaN
454	31	BURNT	0
679	31	BURNT	0
1030	31	BURNT	NaN
1060	31	BURNT	100
2682	31	BURNT	49
6137	31	BURNT	0
6386	31	BURNT	0
6826	31	BURNT	0
6989	31	BURNT	0
7047	31	BURNT	64
7409	31	BURNT	0
7601	31	BURNT	NaN
7632	31	BURNT	NaN
7792	31	BURNT	0
7820	31	BURNT	NaN
7826	31	BURNT	0
8038	31	BURNT	0
8048	31	BURNT	0
8051	31	BURNT	0
8078	31	BURNT	0
8137	31	BURNT	0
8159	31	BURNT	0
8163	31	BURNT	0
8175	31	BURNT	0
8180	31	BURNT	0
8205	31	BURNT	NaN
8294	31	BURNT	0
8452	31	BURNT	0
8467	31	BURNT	0
8615	31	BURNT	0
9024	31	BURNT	0
10722	31	BURNT	0
11124	31	BURNT	NaN
11419	31	BURNT	0
12206	31	BURNT	NaN
12348	31	BURNT	NaN
12748	31	BURNT	100
13187	31	BURNT	0
13204	31	BURNT	0
13216	31	BURNT	NaN
13436	31	BURNT	0
14328	31	BURNT	0
15606	31	BURNT	0
22386	31	BURNT	0
24020	31	BURNT	0
24473	31	BURNT	0
31210	31	BURNT	0
31266	31	BURNT	0
33032	31	BURNT	0
61024	31	BURNT	NaN
61151	31	BURNT	0
61155	31	BURNT	0
61177	31	BURNT	0
61252	31	BURNT	0
61771	31	BURNT	0
62572	31	BURNT	0
520108	31	BURNT	0
638024	31	BURNT	0
641256	31	BURNT	20
778574	31	BURNT	0
1549778	31	BURNT	NaN
1550470	31	BURNT	0
5352539	31	BURNT	0
5355850	31	BURNT	NaN
5363233	31	BURNT	0
5367698	31	BURNT	NaN
6114390	31	BURNT	16
16220109	31	BURNT	0
243	31	ACID	NaN
454	31	ACID	13
679	31	ACID	0
1030	31	ACID	NaN
1060	31	ACID	0
2682	31	ACID	0
6137	31	ACID	0
6386	31	ACID	74
6826	31	ACID	0
6989	31	ACID	0
7047	31	ACID	100
7409	31	ACID	0
7601	31	ACID	NaN
7632	31	ACID	NaN
7792	31	ACID	100
7820	31	ACID	NaN
7826	31	ACID	0
8038	31	ACID	0
8048	31	ACID	0
8051	31	ACID	0
8078	31	ACID	9
8137	31	ACID	0
8159	31	ACID	0
8163	31	ACID	0
8175	31	ACID	0
8180	31	ACID	0
8205	31	ACID	NaN
8294	31	ACID	0
8452	31	ACID	0
8467	31	ACID	0
8615	31	ACID	0
9024	31	ACID	0
10722	31	ACID	0
11124	31	ACID	NaN
11419	31	ACID	0
12206	31	ACID	NaN
12348	31	ACID	NaN
12748	31	ACID	0
13187	31	ACID	0
13204	31	ACID	0
13216	31	ACID	NaN
13436	31	ACID	0
14328	31	ACID	0
15606	31	ACID	0
22386	31	ACID	100
24020	31	ACID	0
24473	31	ACID	100
31210	31	ACID	0
31266	31	ACID	0
33032	31	ACID	31
61024	31	ACID	NaN
61151	31	ACID	0
61155	31	ACID	0
61177	31	ACID	0
61252	31	ACID	0
61771	31	ACID	0
62572	31	ACID	0
520108	31	ACID	0
638024	31	ACID	0
641256	31	ACID	0
778574	31	ACID	0
1549778	31	ACID	NaN
1550470	31	ACID	0
5352539	31	ACID	0
5355850	31	ACID	NaN
5363233	31	ACID	32
5367698	31	ACID	NaN
6114390	31	ACID	100
16220109	31	ACID	0
243	31	WARM	NaN
454	31	WARM	29
679	31	WARM	0
1030	31	WARM	NaN
1060	31	WARM	0
2682	31	WARM	0
6137	31	WARM	0
6386	31	WARM	0
6826	31	WARM	0
6989	31	WARM	0
7047	31	WARM	0
7409	31	WARM	0
7601	31	WARM	NaN
7632	31	WARM	NaN
7792	31	WARM	100
7820	31	WARM	NaN
7826	31	WARM	100
8038	31	WARM	0
8048	31	WARM	0
8051	31	WARM	0
8078	31	WARM	0
8137	31	WARM	0
8159	31	WARM	0
8163	31	WARM	100
8175	31	WARM	0
8180	31	WARM	0
8205	31	WARM	NaN
8294	31	WARM	0
8452	31	WARM	0
8467	31	WARM	0
8615	31	WARM	0
9024	31	WARM	0
10722	31	WARM	0
11124	31	WARM	NaN
11419	31	WARM	0
12206	31	WARM	NaN
12348	31	WARM	NaN
12748	31	WARM	0
13187	31	WARM	0
13204	31	WARM	0
13216	31	WARM	NaN
13436	31	WARM	0
14328	31	WARM	0
15606	31	WARM	0
22386	31	WARM	0
24020	31	WARM	0
24473	31	WARM	0
31210	31	WARM	0
31266	31	WARM	0
33032	31	WARM	0
61024	31	WARM	NaN
61151	31	WARM	0
61155	31	WARM	0
61177	31	WARM	0
61252	31	WARM	0
61771	31	WARM	0
62572	31	WARM	0
520108	31	WARM	0
638024	31	WARM	0
641256	31	WARM	0
778574	31	WARM	0
1549778	31	WARM	NaN
1550470	31	WARM	0
5352539	31	WARM	0
5355850	31	WARM	NaN
5363233	31	WARM	0
5367698	31	WARM	NaN
6114390	31	WARM	0
16220109	31	WARM	0
243	31	MUSKY	NaN
454	31	MUSKY	0
679	31	MUSKY	0
1030	31	MUSKY	NaN
1060	31	MUSKY	0
2682	31	MUSKY	0
6137	31	MUSKY	0
6386	31	MUSKY	0
6826	31	MUSKY	0
6989	31	MUSKY	0
7047	31	MUSKY	0
7409	31	MUSKY	0
7601	31	MUSKY	NaN
7632	31	MUSKY	NaN
7792	31	MUSKY	0
7820	31	MUSKY	NaN
7826	31	MUSKY	0
8038	31	MUSKY	0
8048	31	MUSKY	0
8051	31	MUSKY	0
8078	31	MUSKY	0
8137	31	MUSKY	0
8159	31	MUSKY	0
8163	31	MUSKY	0
8175	31	MUSKY	0
8180	31	MUSKY	0
8205	31	MUSKY	NaN
8294	31	MUSKY	0
8452	31	MUSKY	100
8467	31	MUSKY	0
8615	31	MUSKY	0
9024	31	MUSKY	0
10722	31	MUSKY	0
11124	31	MUSKY	NaN
11419	31	MUSKY	0
12206	31	MUSKY	NaN
12348	31	MUSKY	NaN
12748	31	MUSKY	0
13187	31	MUSKY	0
13204	31	MUSKY	0
13216	31	MUSKY	NaN
13436	31	MUSKY	0
14328	31	MUSKY	0
15606	31	MUSKY	0
22386	31	MUSKY	0
24020	31	MUSKY	0
24473	31	MUSKY	0
31210	31	MUSKY	0
31266	31	MUSKY	0
33032	31	MUSKY	3
61024	31	MUSKY	NaN
61151	31	MUSKY	0
61155	31	MUSKY	0
61177	31	MUSKY	0
61252	31	MUSKY	0
61771	31	MUSKY	0
62572	31	MUSKY	0
520108	31	MUSKY	0
638024	31	MUSKY	0
641256	31	MUSKY	0
778574	31	MUSKY	74
1549778	31	MUSKY	NaN
1550470	31	MUSKY	0
5352539	31	MUSKY	0
5355850	31	MUSKY	NaN
5363233	31	MUSKY	0
5367698	31	MUSKY	NaN
6114390	31	MUSKY	0
16220109	31	MUSKY	0
243	31	SWEATY	NaN
454	31	SWEATY	0
679	31	SWEATY	0
1030	31	SWEATY	NaN
1060	31	SWEATY	0
2682	31	SWEATY	30
6137	31	SWEATY	0
6386	31	SWEATY	0
6826	31	SWEATY	0
6989	31	SWEATY	0
7047	31	SWEATY	0
7409	31	SWEATY	0
7601	31	SWEATY	NaN
7632	31	SWEATY	NaN
7792	31	SWEATY	0
7820	31	SWEATY	NaN
7826	31	SWEATY	0
8038	31	SWEATY	0
8048	31	SWEATY	0
8051	31	SWEATY	0
8078	31	SWEATY	0
8137	31	SWEATY	0
8159	31	SWEATY	0
8163	31	SWEATY	0
8175	31	SWEATY	0
8180	31	SWEATY	0
8205	31	SWEATY	NaN
8294	31	SWEATY	0
8452	31	SWEATY	100
8467	31	SWEATY	0
8615	31	SWEATY	0
9024	31	SWEATY	0
10722	31	SWEATY	0
11124	31	SWEATY	NaN
11419	31	SWEATY	0
12206	31	SWEATY	NaN
12348	31	SWEATY	NaN
12748	31	SWEATY	0
13187	31	SWEATY	0
13204	31	SWEATY	0
13216	31	SWEATY	NaN
13436	31	SWEATY	0
14328	31	SWEATY	0
15606	31	SWEATY	0
22386	31	SWEATY	0
24020	31	SWEATY	0
24473	31	SWEATY	0
31210	31	SWEATY	0
31266	31	SWEATY	0
33032	31	SWEATY	0
61024	31	SWEATY	NaN
61151	31	SWEATY	0
61155	31	SWEATY	0
61177	31	SWEATY	0
61252	31	SWEATY	0
61771	31	SWEATY	0
62572	31	SWEATY	0
520108	31	SWEATY	0
638024	31	SWEATY	0
641256	31	SWEATY	0
778574	31	SWEATY	67
1549778	31	SWEATY	NaN
1550470	31	SWEATY	0
5352539	31	SWEATY	0
5355850	31	SWEATY	NaN
5363233	31	SWEATY	0
5367698	31	SWEATY	NaN
6114390	31	SWEATY	0
16220109	31	SWEATY	0
243	31	AMMONIA/URINOUS	NaN
454	31	AMMONIA/URINOUS	21
679	31	AMMONIA/URINOUS	0
1030	31	AMMONIA/URINOUS	NaN
1060	31	AMMONIA/URINOUS	0
2682	31	AMMONIA/URINOUS	0
6137	31	AMMONIA/URINOUS	0
6386	31	AMMONIA/URINOUS	86
6826	31	AMMONIA/URINOUS	0
6989	31	AMMONIA/URINOUS	0
7047	31	AMMONIA/URINOUS	100
7409	31	AMMONIA/URINOUS	0
7601	31	AMMONIA/URINOUS	NaN
7632	31	AMMONIA/URINOUS	NaN
7792	31	AMMONIA/URINOUS	0
7820	31	AMMONIA/URINOUS	NaN
7826	31	AMMONIA/URINOUS	0
8038	31	AMMONIA/URINOUS	0
8048	31	AMMONIA/URINOUS	0
8051	31	AMMONIA/URINOUS	0
8078	31	AMMONIA/URINOUS	7
8137	31	AMMONIA/URINOUS	0
8159	31	AMMONIA/URINOUS	0
8163	31	AMMONIA/URINOUS	15
8175	31	AMMONIA/URINOUS	13
8180	31	AMMONIA/URINOUS	95
8205	31	AMMONIA/URINOUS	NaN
8294	31	AMMONIA/URINOUS	0
8452	31	AMMONIA/URINOUS	0
8467	31	AMMONIA/URINOUS	0
8615	31	AMMONIA/URINOUS	0
9024	31	AMMONIA/URINOUS	89
10722	31	AMMONIA/URINOUS	0
11124	31	AMMONIA/URINOUS	NaN
11419	31	AMMONIA/URINOUS	27
12206	31	AMMONIA/URINOUS	NaN
12348	31	AMMONIA/URINOUS	NaN
12748	31	AMMONIA/URINOUS	0
13187	31	AMMONIA/URINOUS	0
13204	31	AMMONIA/URINOUS	0
13216	31	AMMONIA/URINOUS	NaN
13436	31	AMMONIA/URINOUS	0
14328	31	AMMONIA/URINOUS	12
15606	31	AMMONIA/URINOUS	0
22386	31	AMMONIA/URINOUS	76
24020	31	AMMONIA/URINOUS	0
24473	31	AMMONIA/URINOUS	0
31210	31	AMMONIA/URINOUS	0
31266	31	AMMONIA/URINOUS	0
33032	31	AMMONIA/URINOUS	23
61024	31	AMMONIA/URINOUS	NaN
61151	31	AMMONIA/URINOUS	70
61155	31	AMMONIA/URINOUS	0
61177	31	AMMONIA/URINOUS	0
61252	31	AMMONIA/URINOUS	0
61771	31	AMMONIA/URINOUS	0
62572	31	AMMONIA/URINOUS	0
520108	31	AMMONIA/URINOUS	27
638024	31	AMMONIA/URINOUS	0
641256	31	AMMONIA/URINOUS	20
778574	31	AMMONIA/URINOUS	0
1549778	31	AMMONIA/URINOUS	NaN
1550470	31	AMMONIA/URINOUS	31
5352539	31	AMMONIA/URINOUS	0
5355850	31	AMMONIA/URINOUS	NaN
5363233	31	AMMONIA/URINOUS	0
5367698	31	AMMONIA/URINOUS	NaN
6114390	31	AMMONIA/URINOUS	93
16220109	31	AMMONIA/URINOUS	0
243	31	DECAYED	NaN
454	31	DECAYED	0
679	31	DECAYED	0
1030	31	DECAYED	NaN
1060	31	DECAYED	0
2682	31	DECAYED	0
6137	31	DECAYED	0
6386	31	DECAYED	0
6826	31	DECAYED	0
6989	31	DECAYED	0
7047	31	DECAYED	0
7409	31	DECAYED	0
7601	31	DECAYED	NaN
7632	31	DECAYED	NaN
7792	31	DECAYED	0
7820	31	DECAYED	NaN
7826	31	DECAYED	0
8038	31	DECAYED	83
8048	31	DECAYED	0
8051	31	DECAYED	0
8078	31	DECAYED	0
8137	31	DECAYED	0
8159	31	DECAYED	0
8163	31	DECAYED	0
8175	31	DECAYED	0
8180	31	DECAYED	0
8205	31	DECAYED	NaN
8294	31	DECAYED	0
8452	31	DECAYED	0
8467	31	DECAYED	0
8615	31	DECAYED	0
9024	31	DECAYED	0
10722	31	DECAYED	0
11124	31	DECAYED	NaN
11419	31	DECAYED	0
12206	31	DECAYED	NaN
12348	31	DECAYED	NaN
12748	31	DECAYED	0
13187	31	DECAYED	0
13204	31	DECAYED	17
13216	31	DECAYED	NaN
13436	31	DECAYED	0
14328	31	DECAYED	14
15606	31	DECAYED	0
22386	31	DECAYED	0
24020	31	DECAYED	0
24473	31	DECAYED	0
31210	31	DECAYED	0
31266	31	DECAYED	0
33032	31	DECAYED	0
61024	31	DECAYED	NaN
61151	31	DECAYED	0
61155	31	DECAYED	0
61177	31	DECAYED	0
61252	31	DECAYED	0
61771	31	DECAYED	0
62572	31	DECAYED	0
520108	31	DECAYED	0
638024	31	DECAYED	0
641256	31	DECAYED	0
778574	31	DECAYED	0
1549778	31	DECAYED	NaN
1550470	31	DECAYED	0
5352539	31	DECAYED	0
5355850	31	DECAYED	NaN
5363233	31	DECAYED	0
5367698	31	DECAYED	NaN
6114390	31	DECAYED	0
16220109	31	DECAYED	0
243	31	WOOD	NaN
454	31	WOOD	0
679	31	WOOD	0
1030	31	WOOD	NaN
1060	31	WOOD	0
2682	31	WOOD	6
6137	31	WOOD	0
6386	31	WOOD	0
6826	31	WOOD	0
6989	31	WOOD	0
7047	31	WOOD	0
7409	31	WOOD	0
7601	31	WOOD	NaN
7632	31	WOOD	NaN
7792	31	WOOD	0
7820	31	WOOD	NaN
7826	31	WOOD	0
8038	31	WOOD	0
8048	31	WOOD	0
8051	31	WOOD	0
8078	31	WOOD	0
8137	31	WOOD	0
8159	31	WOOD	0
8163	31	WOOD	0
8175	31	WOOD	0
8180	31	WOOD	0
8205	31	WOOD	NaN
8294	31	WOOD	0
8452	31	WOOD	0
8467	31	WOOD	0
8615	31	WOOD	0
9024	31	WOOD	0
10722	31	WOOD	0
11124	31	WOOD	NaN
11419	31	WOOD	0
12206	31	WOOD	NaN
12348	31	WOOD	NaN
12748	31	WOOD	0
13187	31	WOOD	0
13204	31	WOOD	0
13216	31	WOOD	NaN
13436	31	WOOD	0
14328	31	WOOD	0
15606	31	WOOD	0
22386	31	WOOD	0
24020	31	WOOD	0
24473	31	WOOD	0
31210	31	WOOD	0
31266	31	WOOD	0
33032	31	WOOD	0
61024	31	WOOD	NaN
61151	31	WOOD	0
61155	31	WOOD	0
61177	31	WOOD	0
61252	31	WOOD	0
61771	31	WOOD	0
62572	31	WOOD	0
520108	31	WOOD	0
638024	31	WOOD	0
641256	31	WOOD	0
778574	31	WOOD	0
1549778	31	WOOD	NaN
1550470	31	WOOD	0
5352539	31	WOOD	0
5355850	31	WOOD	NaN
5363233	31	WOOD	0
5367698	31	WOOD	NaN
6114390	31	WOOD	0
16220109	31	WOOD	0
243	31	GRASS	NaN
454	31	GRASS	0
679	31	GRASS	0
1030	31	GRASS	NaN
1060	31	GRASS	0
2682	31	GRASS	0
6137	31	GRASS	0
6386	31	GRASS	0
6826	31	GRASS	0
6989	31	GRASS	0
7047	31	GRASS	0
7409	31	GRASS	0
7601	31	GRASS	NaN
7632	31	GRASS	NaN
7792	31	GRASS	0
7820	31	GRASS	NaN
7826	31	GRASS	0
8038	31	GRASS	0
8048	31	GRASS	0
8051	31	GRASS	0
8078	31	GRASS	0
8137	31	GRASS	0
8159	31	GRASS	0
8163	31	GRASS	0
8175	31	GRASS	0
8180	31	GRASS	0
8205	31	GRASS	NaN
8294	31	GRASS	0
8452	31	GRASS	0
8467	31	GRASS	0
8615	31	GRASS	0
9024	31	GRASS	0
10722	31	GRASS	0
11124	31	GRASS	NaN
11419	31	GRASS	0
12206	31	GRASS	NaN
12348	31	GRASS	NaN
12748	31	GRASS	0
13187	31	GRASS	0
13204	31	GRASS	0
13216	31	GRASS	NaN
13436	31	GRASS	0
14328	31	GRASS	0
15606	31	GRASS	0
22386	31	GRASS	0
24020	31	GRASS	0
24473	31	GRASS	0
31210	31	GRASS	0
31266	31	GRASS	0
33032	31	GRASS	0
61024	31	GRASS	NaN
61151	31	GRASS	0
61155	31	GRASS	0
61177	31	GRASS	0
61252	31	GRASS	0
61771	31	GRASS	0
62572	31	GRASS	0
520108	31	GRASS	0
638024	31	GRASS	0
641256	31	GRASS	0
778574	31	GRASS	0
1549778	31	GRASS	NaN
1550470	31	GRASS	0
5352539	31	GRASS	100
5355850	31	GRASS	NaN
5363233	31	GRASS	0
